"timepoint"	"genotype"	"treatment"	"concentration"	"NPQ"	"qL"	"qN"	"qP"	"Y.II."	"file"
4	"kea1kea2"	"NaCl"	0	0.396	0.639	0.902	0.682	0.12	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	0	0.357	0.357	0.882	0.408	0.078	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.345	0.201	0.804	0.275	0.092	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.208	0.116	0.651	0.192	0.086	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.278	0.089	0.694	0.161	0.079	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.333	0	0.769	0	0.086	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.365	0.186	0.796	0.267	0.099	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.361	0	0.812	0	0.079	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.325	0.169	0.769	0.251	0.098	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.282	0.153	0.725	0.239	0.101	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.314	0.155	0.745	0.243	0.104	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.298	0.149	0.725	0.243	0.111	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.353	0.188	0.776	0.282	0.116	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.153	0.118	0.533	0.224	0.121	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.318	0.25	0.796	0.329	0.105	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.325	0.166	0.784	0.235	0.084	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.227	0.126	0.671	0.208	0.093	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.318	0.137	0.757	0.212	0.087	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.294	0.134	0.71	0.227	0.108	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.31	0.129	0.733	0.212	0.095	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.298	0.172	0.749	0.259	0.105	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.212	0	0.651	0	0.089	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.271	0.141	0.737	0.212	0.082	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	75	0.251	0.142	0.702	0.224	0.095	"input/For machine learning/20171129_2017-11-29_.txt"
4	"kea1kea2"	"NaCl"	0	0.318	0	0.875	0	0.082	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	0	0.322	0	0.871	0	0.074	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	0	0.314	0	0.855	0	0.079	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	0	0.31	0	0.82	0	0.117	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	0	0.361	1	0.882	1	0.533	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	0	0.314	0.811	0.863	0.843	0.17	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.267	0.269	0.702	0.404	0.186	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.251	0	0.682	0	0.145	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.447	1	0.867	1	0.316	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	75	1	0	0.98	0	0.627	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.345	0.766	0.765	0.851	0.364	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.278	0	0.694	0	0.157	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.839	0	0.957	0	0.783	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.502	1	0.886	1	0.329	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.902	1	0.937	1	0.646	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.235	0.14	0.647	0.251	0.129	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.235	0.167	0.635	0.302	0.162	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.278	0.156	0.69	0.271	0.136	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.188	0.106	0.576	0.208	0.114	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	1	0	0.988	0	0.922	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.235	0.112	0.655	0.2	0.1	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.2	0.111	0.667	0.173	0.069	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.278	0.157	0.765	0.22	0.074	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.165	0.076	0.533	0.165	0.095	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.149	0.073	0.506	0.161	0.095	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.337	0.53	0.827	0.612	0.173	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0	0	0	0	0.926	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.918	1	0.953	1	0.308	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.898	0	0.965	0	0.306	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.424	0.802	0.863	0.847	0.224	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	75	0.404	0.52	0.843	0.608	0.182	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
4	"kea1kea2"	"NaCl"	0	0.286	0.221	0.694	0.365	0.185	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	0	0.306	0.227	0.718	0.361	0.173	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	0	0.314	0.215	0.718	0.353	0.175	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	0	0.325	0.228	0.733	0.357	0.168	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	0	0.325	0.225	0.733	0.353	0.166	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	0	0.329	0.248	0.737	0.384	0.181	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	0	0.345	0.228	0.749	0.353	0.163	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	0	0.345	0.202	0.741	0.325	0.154	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	0	0.341	0.173	0.737	0.29	0.142	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	75	0.286	0.148	0.655	0.306	0.186	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	75	0.275	0.127	0.639	0.275	0.169	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	75	0.271	0.133	0.635	0.29	0.182	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	75	0.31	0.146	0.682	0.29	0.17	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	75	0.314	0.154	0.682	0.302	0.176	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	75	0.322	0.146	0.69	0.29	0.169	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	75	0.294	0.153	0.659	0.314	0.191	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	75	0.286	0.167	0.659	0.329	0.194	"input/For machine learning/High Light_2017-06-01_.txt"
4	"kea1kea2"	"NaCl"	75	0.298	0.15	0.663	0.31	0.188	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	0	0.216	0.303	0.737	0.384	0.117	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	0	0.208	0.379	0.765	0.451	0.115	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	0	0.176	0	0.698	0	0.104	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	0	0.212	0.193	0.667	0.294	0.126	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	0	0.208	0.219	0.671	0.322	0.13	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	0	0.184	0.179	0.631	0.278	0.12	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	0	0.227	0.241	0.714	0.333	0.122	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	0	0.141	0.141	0.557	0.231	0.106	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	0	0.184	0	0.71	0	0.101	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	75	0.067	0	0.455	0	0.101	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	75	0.129	0.152	0.522	0.255	0.122	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	75	0.145	0.123	0.537	0.22	0.11	"input/For machine learning/High Light_2017-06-01_.txt"
4	"ys1"	"NaCl"	75	0.133	0.165	0.529	0.275	0.131	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	0	0.353	0	0.706	0	0.098	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
5	"Col-0"	"NaCl"	0	0.314	0	0.678	0	0.087	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
5	"Col-0"	"NaCl"	0	0.337	0	0.698	0	0.099	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
5	"Col-0"	"NaCl"	75	0.282	0.149	0.663	0.294	0.169	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
5	"Col-0"	"NaCl"	75	0.235	0.13	0.604	0.278	0.171	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
5	"Col-0"	"NaCl"	75	0.302	0.133	0.667	0.278	0.169	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
5	"Col-0"	"NaCl"	0	0.376	0.105	0.718	0.224	0.132	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	0	0.404	0.097	0.737	0.204	0.117	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	0	0.373	0.101	0.714	0.22	0.132	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	0	0.298	0.08	0.659	0.188	0.118	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	0	0.302	0.078	0.659	0.184	0.115	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	0	0.294	0.078	0.659	0.18	0.112	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	0	0.247	0.08	0.604	0.2	0.129	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	0	0.212	0.064	0.561	0.169	0.112	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	0	0.282	0.068	0.647	0.161	0.1	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.282	0.1	0.651	0.22	0.134	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.31	0.1	0.675	0.216	0.13	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.282	0.079	0.655	0.176	0.106	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.227	0.072	0.592	0.173	0.109	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.337	0.088	0.698	0.188	0.111	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.341	0.097	0.698	0.208	0.124	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.141	0.093	0.447	0.251	0.174	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.278	0.122	0.639	0.271	0.17	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.184	0.102	0.525	0.255	0.169	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.247	0.109	0.608	0.255	0.164	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.29	0.113	0.651	0.251	0.157	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	75	0.227	0.102	0.584	0.243	0.157	"input/For machine learning/20171129_2017-11-29_.txt"
5	"Col-0"	"NaCl"	0	0.278	0.094	0.643	0.216	0.134	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.294	0	0.698	0	0.083	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.329	0	0.686	0	0.111	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.341	0	0.698	0	0.106	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.255	0.103	0.627	0.224	0.135	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.259	0.092	0.631	0.204	0.123	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.216	0.098	0.604	0.2	0.112	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.251	0.093	0.612	0.224	0.145	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.161	0	0.537	0	0.086	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.173	0.091	0.525	0.212	0.133	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.165	0.079	0.51	0.192	0.122	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	0	0.216	0.123	0.62	0.231	0.123	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	75	0.22	0.129	0.58	0.294	0.189	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	75	0.231	0.147	0.588	0.329	0.212	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	75	0.184	0	0.541	0	0.13	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	75	0.506	0	0.902	0	0.792	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	75	0.349	1	0.792	1	0.661	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	75	0.165	0.085	0.522	0.192	0.118	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	75	0.761	0	0.929	0	0.667	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	75	0.537	0	0.89	0	0.896	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
5	"Col-0"	"NaCl"	75	0.239	0.141	0.6	0.318	0.206	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.247	0.133	0.604	0.298	0.19	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.2	0.126	0.549	0.298	0.196	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.278	0.134	0.643	0.29	0.182	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.259	0.163	0.62	0.349	0.221	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.286	0.15	0.655	0.306	0.183	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.255	0.146	0.62	0.314	0.195	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.165	0.12	0.494	0.298	0.202	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.196	0.143	0.545	0.329	0.217	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.231	0.154	0.588	0.345	0.226	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.192	0.121	0.533	0.294	0.197	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.204	0.131	0.557	0.302	0.196	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.255	0.155	0.616	0.333	0.212	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.239	0.137	0.596	0.306	0.197	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.157	0.064	0.529	0.133	0.074	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.173	0.126	0.506	0.302	0.202	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.192	0.132	0.541	0.306	0.2	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	75	0.188	0.145	0.529	0.333	0.22	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
5	"Col-0"	"NaCl"	0	0.275	0.18	0.635	0.373	0.234	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	0	0.263	0.182	0.624	0.376	0.238	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	0	0.271	0.187	0.635	0.38	0.237	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	0	0.286	0.172	0.643	0.365	0.234	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	0	0.29	0.17	0.647	0.361	0.23	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	0	0.247	0.123	0.596	0.294	0.195	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	0	0.259	0.114	0.608	0.278	0.184	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	0	0.263	0.121	0.616	0.286	0.189	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	75	0.345	0.162	0.694	0.333	0.204	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	75	0.376	0.174	0.718	0.341	0.203	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	75	0.361	0.177	0.702	0.357	0.219	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	75	0.325	0.147	0.671	0.322	0.205	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	75	0.318	0.152	0.667	0.329	0.21	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	75	0.31	0.153	0.659	0.333	0.213	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	75	0.31	0.183	0.655	0.388	0.25	"input/For machine learning/High Light_2017-06-01_.txt"
5	"Col-0"	"NaCl"	75	0.259	0.178	0.608	0.392	0.262	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.255	0.199	0.651	0.353	0.192	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.278	0.21	0.663	0.38	0.216	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.251	0.176	0.635	0.333	0.19	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.286	0.221	0.682	0.376	0.2	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.275	0.243	0.675	0.404	0.211	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.294	0.23	0.69	0.388	0.206	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.286	0.186	0.671	0.345	0.197	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.282	0.168	0.663	0.325	0.189	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.278	0.18	0.655	0.345	0.2	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.275	0.203	0.671	0.357	0.194	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.302	0.153	0.678	0.298	0.172	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.278	0.2	0.667	0.361	0.201	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.29	0.208	0.675	0.373	0.207	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.282	0.151	0.651	0.306	0.183	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.271	0.185	0.651	0.349	0.202	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.314	0.201	0.698	0.353	0.19	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.29	0.208	0.671	0.376	0.213	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	0	0.314	0.207	0.706	0.353	0.183	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.424	0.231	0.776	0.373	0.184	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.412	0.194	0.765	0.329	0.167	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.373	0	0.765	0	0.11	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.412	0.224	0.761	0.373	0.191	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.416	0.237	0.773	0.38	0.188	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.373	0.228	0.749	0.373	0.186	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.298	0.19	0.69	0.337	0.182	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.325	0.156	0.698	0.298	0.169	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.325	0.173	0.702	0.318	0.175	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.376	0.232	0.757	0.369	0.179	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.392	0.234	0.769	0.369	0.177	"input/For machine learning/High Light_2017-06-01_.txt"
5	"fug1"	"NaCl"	75	0.42	0.269	0.792	0.396	0.174	"input/For machine learning/High Light_2017-06-01_.txt"
